index,classify,Precursor has a methyltransferase domain,Precursor has a BBD domain,Precursor's Length,Best Boro MT length,Precursor is best Boro MT,Best BBD length,Precursor is best BBD,MT & BBD fused,MT & GGDEF fused,Nearby PF00590 domain,Nearby BoroMT hmm hit,Nearby NMT_1 (DCLFAD) hmm hit,Nearby NMT_2 (YGHP) hmm hit,Nearby PF03819 (MazG) or PF12643 (MazG-like) domain,Best BoroMT score [-log(e-value)],BoroMT score >= 40,BoroMT score >= 30,BoroMT score <= 25,BoroMT score <=15,Best BoroMT hit's PF00590 (TP methyltransferase) score [-log(e-value)],BoroMT hit's PF00590 score >= 35,BoroMT hit's PF00590 score >= 25,Best BoroMT hit's PF03819 (MazG) score [-log(e-value)],BoroMT hit's PF03819 (MazG) score >= 35,BoroMT hit's PF03819 (MazG) score >= 25,BoroMT hit's PF03819 (MazG) score >= 15,BoroMT hit's PF03819 (MazG) score >= 5,Nearby PF07746 (LigA),Nearby BBD hmm hit,PF07746 (LigA) score [-log(e-value)],BBD_A score [-log(e-value)],BBD_B score [-log(e-value)],BBD_old score [-log(e-value)],Precursor within 100 nucleotides of a MT,Precursor within 200 nucleotides of a MT,Precursor within 1000 nucleotides of a MT,Precursor is farther than 3000 nucleotides from a MT,Precursor & MT on same strand,Both BBD and PF00590 domains nearby,Nearby GGDEF,Nearby acetyltransferase,Nearby peptidase,Nearby legionellales hmm hit,Nearby type VI/VII/VIII hmm hit,precursor has a PF00590 (TP methyltransferase) domain,precursors hits the BoroMT hmm,precursor hits the NMT_1 hmm,precursor hits the NMT_2 hmm,precursor has a LigA-like domain (PF07746),precursor hits BBD_A hmm,precursor hits BBD_B hmm,precursor hits BBD_old hmm,precursor hits a legionellales hmm,precursor hits type VI/VII/VIII hmm,precursor hits MT & BBD hmm,precursor hits MT hmm and nearby type 6-8 hmm hit,precursor hits a legionellales & BBD hmm,precursor hits type VI/VII/VIII & BBD hmm,precursor hits a legionellales & MT hmm,precursor hits type VI/VII/VIII & MT hmm,precursor is > 900 AA & hits a BBD hmm,precursor is > 700 AA & hits a BBD hmm,precursor is < 400 AA & hits a BBD hmm,precursor is < 250 AA & hits a BBD hmm,precursor is < 100 AA and hits a BBD hmm,precursor is < 400 AA and hits the type VI/VII/VIII hmm,precursor is < 100 AA and hits a legionellales hmm,FIMO motif 1 present,motif 2,motif 3,motif 4,motif 5,motif 6,motif 7,motif 8,motif 9,motif 10,motif 11,motif 12,motif 13,motif 14,motif 15,motif 16,motif 17,motif 18,motif 19,motif 20,motif 21,motif 22,motif 23,motif 24,motif 25,motif 26,motif 27,Number of motifs present,Occurances of motif 1,motif 2,motif 3,motif 4,motif 5,motif 6,motif 7,motif 8,motif 9,motif 10,motif 11,motif 12,motif 13,motif 14,motif 15,motif 16,motif 17,motif 18,motif 19,motif 20,motif 21,motif 22,motif 23,motif 24,motif 25,motif 26,motif 27,No Motifs,MT distance,core charge,precursor charge,abs(core charge),abs(precursor charge),CORE COUNT A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,PERCENT A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,aromatics,neg,pos,charged,aliphatic,hydroxyl,isoelectric point,PRECURSOR count A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,PERCENT A,R,D,N,C,Q,E,G,H,I,L,K,M,F,P,S,T,W,Y,V,aromatics,neg,pos,charged,aliphatic,hydroxyl,isoelectric point
1619,0,0,0,426,398,0,0,0,0,0,1,1,0,0,1,12.88605665,0,0,1,1,16.39794001,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1305,0,11,0,11,12,6,13,7,0,10,6,0,8,7,14,5,1,5,3,5,5,1,5,7,0.1,0.05,0.108333333,0.058333333,0,0.083333333,0.05,0,0.066666667,0.058333333,0.116666667,0.041666667,0.008333333,0.041666667,0.025,0.041666667,0.041666667,0.008333333,0.041666667,0.058333333,11,19,11,30,41,10,5.311115074,31,27,27,19,2,29,29,19,22,31,42,18,10,13,11,23,25,5,21,22,0.072769953,0.063380282,0.063380282,0.044600939,0.004694836,0.068075117,0.068075117,0.044600939,0.051643192,0.072769953,0.098591549,0.042253521,0.023474178,0.030516432,0.025821596,0.05399061,0.058685446,0.011737089,0.049295775,0.051643192,39,56,45,101,155,48,6.049283028
1620,0,1,0,397,398,1,0,0,0,0,1,1,0,0,1,12.88605665,0,0,1,1,16.39794001,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,-24,4,24,11,3,11,3,0,1,17,6,6,10,11,15,3,4,2,3,3,2,3,6,0.091666667,0.025,0.091666667,0.025,0,0.008333333,0.141666667,0.05,0.05,0.083333333,0.091666667,0.125,0.025,0.033333333,0.016666667,0.025,0.025,0.016666667,0.025,0.05,9,28,18,46,47,6,5.061137199,31,12,35,8,1,13,41,20,16,25,41,24,7,14,14,12,28,4,18,33,0.078085642,0.0302267,0.088161209,0.020151134,0.002518892,0.032745592,0.103274559,0.050377834,0.040302267,0.062972292,0.103274559,0.060453401,0.017632242,0.035264484,0.035264484,0.0302267,0.070528967,0.010075567,0.04534005,0.083123426,36,76,36,112,157,40,4.616372108
1621,0,0,0,217,398,0,0,0,0,0,1,1,0,0,1,12.88605665,0,0,1,1,16.39794001,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5799,-32,-25,32,25,7,1,11,3,0,4,26,9,1,6,5,3,0,2,10,1,12,0,2,17,0.058333333,0.008333333,0.091666667,0.025,0,0.033333333,0.216666667,0.075,0.008333333,0.05,0.041666667,0.025,0,0.016666667,0.083333333,0.008333333,0.1,0,0.016666667,0.141666667,4,37,4,41,44,13,4.050028419,12,7,17,8,0,9,29,17,2,15,10,12,4,4,12,7,16,0,6,30,0.055299539,0.032258065,0.078341014,0.036866359,0,0.041474654,0.133640553,0.078341014,0.00921659,0.069124424,0.046082949,0.055299539,0.01843318,0.01843318,0.055299539,0.032258065,0.073732719,0,0.02764977,0.138248848,10,46,19,65,88,23,4.253057289
1622,0,0,0,126,398,0,0,0,0,0,1,1,0,0,1,12.88605665,0,0,1,1,16.39794001,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9777,-5,-3,5,3,11,3,8,8,1,7,11,5,2,7,9,9,2,4,5,5,2,0,4,17,0.091666667,0.025,0.066666667,0.066666667,0.008333333,0.058333333,0.091666667,0.041666667,0.016666667,0.058333333,0.075,0.075,0.016666667,0.033333333,0.041666667,0.041666667,0.016666667,0,0.033333333,0.141666667,8,19,12,31,51,7,4.744089317,11,3,8,8,1,7,11,5,3,8,9,10,3,4,5,6,3,0,4,17,0.087301587,0.023809524,0.063492063,0.063492063,0.007936508,0.055555556,0.087301587,0.03968254,0.023809524,0.063492063,0.071428571,0.079365079,0.023809524,0.031746032,0.03968254,0.047619048,0.023809524,0,0.031746032,0.134920635,8,19,13,32,53,9,4.994862938
1623,0,0,0,66,507,0,0,0,0,0,1,1,0,0,1,8.920818754,0,0,1,1,14.49485002,0,0,31.65757732,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10082,4,4,4,4,0,3,3,3,0,8,2,5,4,8,1,2,1,6,2,6,1,1,6,4,0,0.045454545,0.045454545,0.045454545,0,0.121212121,0.03030303,0.075757576,0.060606061,0.121212121,0.015151515,0.03030303,0.015151515,0.090909091,0.03030303,0.090909091,0.015151515,0.015151515,0.090909091,0.060606061,13,5,5,10,19,7,6.894649315,0,3,3,3,0,8,2,5,4,8,1,2,1,6,2,6,1,1,6,4,0,0.045454545,0.045454545,0.045454545,0,0.121212121,0.03030303,0.075757576,0.060606061,0.121212121,0.015151515,0.03030303,0.015151515,0.090909091,0.03030303,0.090909091,0.015151515,0.015151515,0.090909091,0.060606061,13,5,5,10,19,7,6.894649315
1624,0,0,0,353,507,0,0,0,0,0,1,1,0,0,1,8.920818754,0,0,1,1,14.49485002,0,0,31.65757732,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4348,7,12,7,12,15,1,5,7,0,4,9,9,1,3,7,19,3,4,4,4,16,1,2,6,0.125,0.008333333,0.041666667,0.058333333,0,0.033333333,0.075,0.075,0.008333333,0.025,0.058333333,0.158333333,0.025,0.033333333,0.033333333,0.033333333,0.133333333,0.008333333,0.016666667,0.05,7,14,20,34,43,20,9.495951271,41,7,21,11,1,15,25,23,2,17,22,49,7,11,10,13,37,3,14,24,0.116147309,0.019830028,0.059490085,0.031161473,0.002832861,0.042492918,0.07082153,0.065155807,0.005665722,0.04815864,0.062322946,0.138810198,0.019830028,0.031161473,0.028328612,0.036827195,0.104815864,0.008498584,0.039660057,0.067988669,28,46,56,102,134,50,9.186567497
1625,0,1,0,506,507,1,0,0,0,0,1,1,0,0,1,8.920818754,0,0,1,1,14.49485002,0,0,31.65757732,0,1,1,1,0,0,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-11,-28,11,28,5,8,10,5,2,3,14,7,4,10,15,1,2,3,7,5,7,2,4,6,0.041666667,0.066666667,0.083333333,0.041666667,0.016666667,0.025,0.116666667,0.058333333,0.033333333,0.083333333,0.125,0.008333333,0.016666667,0.025,0.058333333,0.041666667,0.058333333,0.016666667,0.033333333,0.05,9,24,9,33,45,12,4.363665962,43,27,42,11,3,22,52,27,14,32,58,25,11,21,24,27,22,6,14,25,0.084980237,0.053359684,0.083003953,0.02173913,0.005928854,0.043478261,0.102766798,0.053359684,0.027667984,0.063241107,0.114624506,0.049407115,0.02173913,0.041501976,0.04743083,0.053359684,0.043478261,0.011857708,0.027667984,0.049407115,41,94,52,146,196,49,4.649850273
1626,0,0,0,208,507,0,0,0,0,0,1,1,0,0,1,8.920818754,0,0,1,1,14.49485002,0,0,31.65757732,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.525000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.525000191
1627,0,0,0,832,507,0,0,0,0,0,1,1,0,0,1,8.920818754,0,0,1,1,14.49485002,0,0,31.65757732,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3620,8,1,8,1,5,9,5,6,4,9,11,5,6,1,6,9,7,6,2,9,5,3,3,9,0.041666667,0.075,0.041666667,0.05,0.033333333,0.075,0.091666667,0.041666667,0.05,0.008333333,0.05,0.075,0.058333333,0.05,0.016666667,0.075,0.041666667,0.025,0.025,0.075,12,16,18,34,33,14,8.414945412,70,44,37,20,7,37,55,57,16,46,95,33,39,31,23,61,45,12,20,84,0.084134615,0.052884615,0.044471154,0.024038462,0.008413462,0.044471154,0.066105769,0.068509615,0.019230769,0.055288462,0.114182692,0.039663462,0.046875,0.037259615,0.027644231,0.073317308,0.054086538,0.014423077,0.024038462,0.100961538,63,92,77,169,391,106,5.651864815
1628,0,0,0,295,398,0,0,0,0,0,1,1,0,0,1,13,0,0,1,1,15.7212464,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5506,-5,-6,5,6,8,1,3,3,4,5,20,7,7,10,11,10,3,5,4,5,6,0,2,6,0.066666667,0.008333333,0.025,0.025,0.033333333,0.041666667,0.166666667,0.058333333,0.058333333,0.083333333,0.091666667,0.083333333,0.025,0.041666667,0.033333333,0.041666667,0.05,0,0.016666667,0.05,7,23,11,34,45,11,4.910286522,27,7,16,9,4,13,25,26,9,16,21,19,9,9,11,14,24,1,10,25,0.091525424,0.023728814,0.054237288,0.030508475,0.013559322,0.044067797,0.084745763,0.088135593,0.030508475,0.054237288,0.071186441,0.06440678,0.030508475,0.030508475,0.037288136,0.047457627,0.081355932,0.003389831,0.033898305,0.084745763,20,41,26,67,124,38,5.018848991
1629,0,0,0,136,398,0,0,0,0,0,1,1,0,0,1,13,0,0,1,1,15.7212464,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,793,13,15,13,15,5,9,8,4,0,2,11,14,7,4,7,16,1,4,4,12,1,0,1,10,0.041666667,0.075,0.066666667,0.033333333,0,0.016666667,0.091666667,0.116666667,0.058333333,0.033333333,0.058333333,0.133333333,0.008333333,0.033333333,0.033333333,0.1,0.008333333,0,0.008333333,0.083333333,5,19,25,44,41,13,9.616378212,5,9,8,4,0,2,12,17,7,6,8,19,2,4,4,14,2,0,1,12,0.036764706,0.066176471,0.058823529,0.029411765,0,0.014705882,0.088235294,0.125,0.051470588,0.044117647,0.058823529,0.139705882,0.014705882,0.029411765,0.029411765,0.102941176,0.014705882,0,0.007352941,0.088235294,5,20,28,48,50,16,9.726877022
1630,0,0,0,511,398,0,0,0,0,0,1,1,0,0,1,13,0,0,1,1,15.7212464,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,5,31,5,31,11,8,5,2,1,7,4,5,1,13,12,5,3,11,2,6,11,2,4,7,0.091666667,0.066666667,0.041666667,0.016666667,0.008333333,0.058333333,0.033333333,0.041666667,0.008333333,0.108333333,0.1,0.041666667,0.025,0.091666667,0.016666667,0.05,0.091666667,0.016666667,0.033333333,0.058333333,17,9,13,22,51,17,9.514582634,49,27,11,13,6,24,9,28,8,52,68,16,23,32,12,28,31,7,14,53,0.095890411,0.052837573,0.021526419,0.025440313,0.011741683,0.046966732,0.017612524,0.054794521,0.015655577,0.101761252,0.133072407,0.031311155,0.045009785,0.062622309,0.023483366,0.054794521,0.060665362,0.01369863,0.02739726,0.1037182,53,20,43,63,273,59,10.06746349
1631,0,0,0,321,398,0,0,0,0,0,1,1,0,0,1,13,0,0,1,1,15.7212464,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6691,-1,-1,1,1,14,8,9,5,2,2,9,7,1,15,8,8,1,1,4,7,7,0,2,10,0.116666667,0.066666667,0.075,0.041666667,0.016666667,0.016666667,0.075,0.058333333,0.008333333,0.125,0.066666667,0.066666667,0.008333333,0.008333333,0.033333333,0.058333333,0.058333333,0,0.016666667,0.083333333,3,18,16,34,55,14,5.461908913,33,19,23,14,5,8,21,18,5,40,24,19,6,7,16,18,13,0,8,24,0.102803738,0.059190031,0.07165109,0.043613707,0.015576324,0.024922118,0.065420561,0.056074766,0.015576324,0.124610592,0.074766355,0.059190031,0.018691589,0.021806854,0.049844237,0.056074766,0.040498442,0,0.024922118,0.074766355,15,44,38,82,145,31,5.543245506
1632,0,0,0,60,398,0,0,0,0,0,1,1,0,0,1,13,0,0,1,1,15.7212464,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10171,-1,-1,1,1,1,2,4,4,0,3,6,2,1,1,6,6,2,3,0,6,1,0,2,10,0.016666667,0.033333333,0.066666667,0.066666667,0,0.05,0.1,0.033333333,0.016666667,0.016666667,0.1,0.1,0.033333333,0.05,0,0.1,0.016666667,0,0.033333333,0.166666667,5,10,8,18,22,7,5.216591835,1,2,4,4,0,3,6,2,1,1,6,6,2,3,0,6,1,0,2,10,0.016666667,0.033333333,0.066666667,0.066666667,0,0.05,0.1,0.033333333,0.016666667,0.016666667,0.1,0.1,0.033333333,0.05,0,0.1,0.016666667,0,0.033333333,0.166666667,5,10,8,18,22,7,5.216591835
1633,0,0,0,179,398,0,0,0,0,0,1,1,0,0,1,12.79588002,0,0,1,1,15.88605665,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2591,-2,-5,2,5,4,6,9,4,0,1,11,9,1,11,14,11,1,2,4,8,8,0,7,9,0.033333333,0.05,0.075,0.033333333,0,0.008333333,0.091666667,0.075,0.008333333,0.091666667,0.116666667,0.091666667,0.008333333,0.016666667,0.033333333,0.066666667,0.066666667,0,0.058333333,0.075,9,20,17,37,48,16,5.227504921,7,8,15,4,2,3,17,13,2,17,22,17,5,3,4,10,11,0,8,11,0.039106145,0.044692737,0.083798883,0.022346369,0.011173184,0.016759777,0.094972067,0.072625698,0.011173184,0.094972067,0.122905028,0.094972067,0.027932961,0.016759777,0.022346369,0.055865922,0.061452514,0,0.044692737,0.061452514,11,32,25,57,75,21,5.008276939
1634,0,0,0,88,398,0,0,0,0,0,1,1,0,0,1,12.79588002,0,0,1,1,15.88605665,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,6,6,5,9,5,6,0,3,8,6,1,7,6,9,2,1,0,4,5,0,2,9,0.056818182,0.102272727,0.056818182,0.068181818,0,0.034090909,0.090909091,0.068181818,0.011363636,0.079545455,0.068181818,0.102272727,0.022727273,0.011363636,0,0.045454545,0.056818182,0,0.022727273,0.102272727,3,13,18,31,35,9,9.748731804,5,9,5,6,0,3,8,6,1,7,6,9,2,1,0,4,5,0,2,9,0.056818182,0.102272727,0.056818182,0.068181818,0,0.034090909,0.090909091,0.068181818,0.011363636,0.079545455,0.068181818,0.102272727,0.022727273,0.011363636,0,0.045454545,0.056818182,0,0.022727273,0.102272727,3,13,18,31,35,9,9.748731804
1635,0,0,0,190,398,0,0,0,0,0,1,1,0,0,1,12.79588002,0,0,1,1,15.88605665,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5039,2,4,2,4,7,6,10,5,0,8,6,11,5,7,9,7,6,4,3,7,3,0,5,11,0.058333333,0.05,0.083333333,0.041666667,0,0.066666667,0.05,0.091666667,0.041666667,0.058333333,0.075,0.058333333,0.05,0.033333333,0.025,0.058333333,0.025,0,0.041666667,0.091666667,9,16,13,29,51,10,5.915768242,9,10,13,9,1,11,12,18,6,13,17,13,9,8,4,9,6,0,7,15,0.047368421,0.052631579,0.068421053,0.047368421,0.005263158,0.057894737,0.063157895,0.094736842,0.031578947,0.068421053,0.089473684,0.068421053,0.047368421,0.042105263,0.021052632,0.047368421,0.031578947,0,0.036842105,0.078947368,15,25,23,48,81,15,6.302955437
1636,0,0,0,105,398,0,0,0,0,0,1,1,0,0,1,12.79588002,0,0,1,1,15.88605665,0,0,27.95860731,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9396,-7,-7,7,7,7,7,14,5,0,4,9,4,2,7,5,7,5,3,4,6,5,0,1,10,0.066666667,0.066666667,0.133333333,0.047619048,0,0.038095238,0.085714286,0.038095238,0.019047619,0.066666667,0.047619048,0.066666667,0.047619048,0.028571429,0.038095238,0.057142857,0.047619048,0,0.00952381,0.095238095,4,23,14,37,38,11,4.582382393,7,7,14,5,0,4,9,4,2,7,5,7,5,3,4,6,5,0,1,10,0.066666667,0.066666667,0.133333333,0.047619048,0,0.038095238,0.085714286,0.038095238,0.019047619,0.066666667,0.047619048,0.066666667,0.047619048,0.028571429,0.038095238,0.057142857,0.047619048,0,0.00952381,0.095238095,4,23,14,37,38,11,4.582382393
1637,0,0,0,295,398,0,0,0,0,0,1,1,0,0,1,13.67778071,0,0,1,1,16.4202164,0,0,27.92081875,0,1,1,1,0,0,-1,-1,-1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5506,-5,-4,5,4,8,1,3,3,4,5,20,7,7,10,11,10,3,5,4,5,6,0,2,6,0.066666667,0.008333333,0.025,0.025,0.033333333,0.041666667,0.166666667,0.058333333,0.058333333,0.083333333,0.091666667,0.083333333,0.025,0.041666667,0.033333333,0.041666667,0.05,0,0.016666667,0.05,7,23,11,34,45,11,4.910286522,27,7,16,9,4,13,24,26,10,16,21,19,9,9,11,14,24,1,10,25,0.091525424,0.023728814,0.054237288,0.030508475,0.013559322,0.044067797,0.081355932,0.088135593,0.033898305,0.054237288,0.071186441,0.06440678,0.030508475,0.030508475,0.037288136,0.047457627,0.081355932,0.003389831,0.033898305,0.084745763,20,40,26,66,124,38,5.14150753
1638,0,0,0,136,398,0,0,0,0,0,1,1,0,0,1,13.67778071,0,0,1,1,16.4202164,0,0,27.92081875,0,1,1,1,0,0,-1,-1,-1,-1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,793,13,15,13,15,5,9,8,4,0,2,11,14,7,4,7,16,1,4,4,12,1,0,1,10,0.041666667,0.075,0.066666667,0.033333333,0,0.016666667,0.091666667,0.116666667,0.058333333,0.033333333,0.058333333,0.133333333,0.008333333,0.033333333,0.033333333,0.1,0.008333333,0,0.008333333,0.083333333,5,19,25,44,41,13,9.616378212,5,9,8,4,0,2,12,17,7,6,8,19,2,4,4,14,2,0,1,12,0.036764706,0.066176471,0.058823529,0.029411765,0,0.014705882,0.088235294,0.125,0.051470588,0.044117647,0.058823529,0.139705882,0.014705882,0.029411765,0.029411765,0.102941176,0.014705882,0,0.007352941,0.088235294,5,20,28,48,50,16,9.726877022
